Node,Colour
860,#9aa0a6
861,#1e8e3e
862,#9aa0a6
863,#9aa0a6
864,#1e8e3e
865,#9aa0a6
866,#9aa0a6
867,#1e8e3e
868,#9aa0a6
869,#1e8e3e
870,#9aa0a6
871,#9aa0a6
872,#9aa0a6
873,#1e8e3e
874,#9aa0a6
875,#9aa0a6
876,#9aa0a6
877,#1e8e3e
878,#9aa0a6
879,#9aa0a6
880,#1e8e3e
881,#9aa0a6
882,#9aa0a6
883,#9aa0a6
884,#9aa0a6
885,#9aa0a6
886,#1e8e3e
887,#1e8e3e
888,#9aa0a6
889,#9aa0a6
890,#1e8e3e
891,#9aa0a6
892,#9aa0a6
893,#9aa0a6
894,#9aa0a6
895,#9aa0a6
896,#1e8e3e
897,#9aa0a6
898,#9aa0a6
899,#9aa0a6
900,#1e8e3e
901,#9aa0a6
902,#9aa0a6
903,#9aa0a6
904,#9aa0a6
905,#1e8e3e
906,#9aa0a6
907,#9aa0a6
908,#1e8e3e
909,#9aa0a6
910,#9aa0a6
911,#1e8e3e
912,#9aa0a6
913,#d93025
914,#1e8e3e
915,#9aa0a6
916,#9aa0a6
917,#9aa0a6
918,#9aa0a6
919,#9aa0a6
920,#1e8e3e
921,#d93025
922,#9aa0a6
923,#9aa0a6
924,#9aa0a6
925,#9aa0a6
926,#1e8e3e
927,#9aa0a6
928,#9aa0a6
929,#1e8e3e
930,#9aa0a6
931,#9aa0a6
932,#9aa0a6
933,#1e8e3e
934,#9aa0a6
935,#9aa0a6
936,#1e8e3e
937,#9aa0a6
938,#9aa0a6
939,#9aa0a6
940,#1e8e3e
941,#9aa0a6
942,#9aa0a6
943,#1e8e3e
944,#9aa0a6
945,#9aa0a6
946,#9aa0a6
947,#9aa0a6
948,#9aa0a6
949,#9aa0a6
950,#9aa0a6
951,#1e8e3e
952,#9aa0a6
953,#9aa0a6
954,#1e8e3e
955,#9aa0a6
956,#9aa0a6
957,#9aa0a6
958,#1e8e3e
959,#9aa0a6
960,#9aa0a6
961,#9aa0a6
962,#1e8e3e
963,#9aa0a6
964,#9aa0a6
965,#9aa0a6
966,#1e8e3e
967,#9aa0a6
968,#1e8e3e
969,#9aa0a6
970,#9aa0a6
971,#1e8e3e
972,#9aa0a6
973,#9aa0a6
974,#9aa0a6
975,#9aa0a6
976,#9aa0a6
977,#9aa0a6
978,#1e8e3e
979,#9aa0a6
980,#9aa0a6
981,#9aa0a6
982,#1e8e3e
983,#9aa0a6
984,#9aa0a6
985,#9aa0a6
986,#1e8e3e
987,#9aa0a6
988,#9aa0a6
989,#1e8e3e
990,#9aa0a6
991,#9aa0a6
