Node,Colour
471,#9aa0a6
472,#d93025
473,#d93025
474,#1e8e3e
475,#1e8e3e
476,#9aa0a6
477,#1e8e3e
478,#d93025
479,#d93025
480,#1e8e3e
481,#9aa0a6
482,#d93025
483,#1e8e3e
484,#d93025
485,#1e8e3e
486,#9aa0a6
487,#1e8e3e
488,#d93025
489,#9aa0a6
490,#d93025
491,#1e8e3e
492,#9aa0a6
493,#1e8e3e
494,#d93025
495,#9aa0a6
496,#d93025
497,#1e8e3e
498,#9aa0a6
499,#9aa0a6
500,#1e8e3e
501,#d93025
502,#1e8e3e
503,#9aa0a6
504,#d93025
505,#9aa0a6
506,#1e8e3e
507,#d93025
508,#d93025
509,#9aa0a6
510,#d93025
511,#9aa0a6
512,#d93025
513,#d93025
514,#1e8e3e
515,#9aa0a6
516,#1e8e3e
517,#d93025
518,#1e8e3e
519,#d93025
520,#9aa0a6
521,#9aa0a6
522,#d93025
523,#9aa0a6
524,#d93025
525,#1e8e3e
526,#1e8e3e
527,#d93025
528,#9aa0a6
529,#1e8e3e
530,#d93025
531,#1e8e3e
532,#d93025
533,#9aa0a6
534,#1e8e3e
535,#d93025
536,#d93025
537,#1e8e3e
538,#9aa0a6
539,#1e8e3e
540,#d93025
541,#d93025
542,#1e8e3e
543,#9aa0a6
544,#d93025
545,#1e8e3e
546,#1e8e3e
547,#d93025
548,#9aa0a6
549,#d93025
550,#9aa0a6
551,#9aa0a6
552,#9aa0a6
553,#9aa0a6
554,#1e8e3e
555,#d93025
556,#1e8e3e
557,#d93025
558,#9aa0a6
559,#d93025
560,#1e8e3e
561,#d93025
562,#1e8e3e
563,#9aa0a6
564,#1e8e3e
565,#d93025
566,#1e8e3e
567,#d93025
568,#9aa0a6
569,#d93025
570,#d93025
571,#1e8e3e
572,#1e8e3e
573,#9aa0a6
574,#1e8e3e
575,#9aa0a6
576,#d93025
577,#d93025
578,#1e8e3e
579,#1e8e3e
580,#9aa0a6
581,#d93025
582,#1e8e3e
583,#d93025
584,#9aa0a6
585,#d93025
586,#1e8e3e
587,#d93025
588,#1e8e3e
589,#9aa0a6
590,#d93025
591,#1e8e3e
592,#1e8e3e
593,#d93025
594,#9aa0a6
595,#1e8e3e
596,#d93025
597,#d93025
598,#1e8e3e
599,#9aa0a6
600,#1e8e3e
601,#d93025
602,#1e8e3e
603,#d93025
604,#9aa0a6
605,#d93025
606,#1e8e3e
607,#9aa0a6
608,#9aa0a6
609,#d93025
610,#1e8e3e
611,#d93025
612,#9aa0a6
613,#d93025
614,#1e8e3e
615,#d93025
