Name,Colour
CAFAM0_bb564,#dadce0
CAFAM0_bb565,#dadce0
CAFAM0_bb566,#dadce0
CAFAM0_bb567,#dadce0
CAFAM0_bb568,#dadce0
CAFAM0_bb569,#dadce0
CAFAM0_bb57,#dadce0
CAFAM0_bb570,#dadce0
CAFAM0_bb571,#dadce0
CAFAM0_bb572,#dadce0
CAFAM0_bb573,#dadce0
CAFAM0_bb574,#dadce0
CAFAM0_bb575,#dadce0
CAFAM0_bb576,#dadce0
CAFAM0_bb577,#dadce0
CAFAM0_bb578,#dadce0
CAFAM0_bb579,#dadce0
CAFAM0_bb58,#dadce0
CAFAM0_bb580,#dadce0
CAFAM0_bb581,#dadce0
CAFAM0_bb582,#dadce0
CAFAM0_bb583,#dadce0
CAFAM0_bb584,#dadce0
CAFAM0_bb585,#dadce0
CAFAM0_bb586,#dadce0
CAFAM0_bb587,#dadce0
CAFAM0_bb588,#dadce0
CAFAM0_bb589,#dadce0
CAFAM0_bb59,#dadce0
CAFAM0_bb590,#dadce0
CAFAM0_bb591,#dadce0
CAFAM0_bb592,#dadce0
CAFAM0_bb593,#dadce0
CAFAM0_bb594,#dadce0
CAFAM0_bb595,#dadce0
CAFAM0_bb596,#dadce0
CAFAM0_bb597,#dadce0
CAFAM0_bb598,#dadce0
CAFAM0_bb599,#dadce0
CAFAM0_bb6,#dadce0
CAFAM0_bb60,#dadce0
CAFAM0_bb600,#dadce0
CAFAM0_bb601,#dadce0
CAFAM0_bb602,#dadce0
CAFAM0_bb603,#dadce0
CAFAM0_bb604,#dadce0
CAFAM0_bb605,#dadce0
CAFAM0_bb606,#dadce0
CAFAM0_bb607,#dadce0
CAFAM0_bb608,#dadce0
CAFAM0_bb609,#dadce0
CAFAM0_bb61,#dadce0
CAFAM0_bb610,#dadce0
CAFAM0_bb611,#dadce0
CAFAM0_bb612,#dadce0
CAFAM0_bb613,#dadce0
CAFAM0_bb614,#dadce0
CAFAM0_bb615,#dadce0
CAFAM0_bb616,#dadce0
CAFAM0_bb617,#dadce0
CAFAM0_bb618,#dadce0
CAFAM0_bb619,#dadce0
CAFAM0_bb62,#dadce0
CAFAM0_bb620,#dadce0
CAFAM0_bb621,#dadce0
CAFAM0_bb622,#dadce0
CAFAM0_bb623,#dadce0
CAFAM0_bb624,#dadce0
CAFAM0_bb625,#dadce0
CAFAM0_bb626,#dadce0
CAFAM0_bb627,#dadce0
CAFAM0_bb628,#dadce0
CAFAM0_bb629,#dadce0
CAFAM0_bb63,#dadce0
CAFAM0_bb630,#dadce0
CAFAM0_bb631,#dadce0
CAFAM0_bb632,#dadce0
CAFAM0_bb633,#dadce0
CAFAM0_bb634,#dadce0
CAFAM0_bb635,#dadce0
CAFAM0_bb636,#dadce0
CAFAM0_bb637,#dadce0
CAFAM0_bb638,#dadce0
CAFAM0_bb639,#dadce0
CAFAM0_bb64,#dadce0
CAFAM0_bb640,#dadce0
CAFAM0_bb641,#dadce0
CAFAM0_bb642,#dadce0
CAFAM0_bb643,#dadce0
CAFAM0_bb644,#dadce0
CAFAM0_bb645,#dadce0
CAFAM0_bb646,#dadce0
CAFAM0_bb647,#dadce0
CAFAM0_bb648,#dadce0
CAFAM0_bb649,#dadce0
CAFAM0_bb65,#dadce0
CAFAM0_bb650,#dadce0
CAFAM0_bb651,#dadce0
CAFAM0_bb652,#dadce0
CAFAM0_bb653,#dadce0
CAFAM0_bb654,#dadce0
CAFAM0_bb655,#dadce0
CAFAM0_bb656,#dadce0
CAFAM0_bb657,#dadce0
CAFAM0_bb658,#dadce0
CAFAM0_bb659,#dadce0
CAFAM0_bb66,#dadce0
CAFAM0_bb660,#dadce0
CAFAM0_bb661,#dadce0
CAFAM0_bb662,#dadce0
CAFAM0_bb663,#dadce0
CAFAM0_bb664,#dadce0
CAFAM0_bb665,#dadce0
CAFAM0_bb666,#dadce0
CAFAM0_bb667,#dadce0
CAFAM0_bb668,#dadce0
CAFAM0_bb669,#dadce0
CAFAM0_bb67,#dadce0
CAFAM0_bb670,#dadce0
CAFAM0_bb671,#dadce0
CAFAM0_bb672,#dadce0
CAFAM0_bb673,#dadce0
CAFAM0_bb674,#dadce0
CAFAM0_bb675,#dadce0
CAFAM0_bb676,#dadce0
CAFAM0_bb677,#dadce0
CAFAM0_bb678,#dadce0
CAFAM0_bb679,#dadce0
CAFAM0_bb68,#dadce0
CAFAM0_bb680,#dadce0
CAFAM0_bb681,#dadce0
CAFAM0_bb682,#dadce0
CAFAM0_bb683,#dadce0
CAFAM0_bb684,#dadce0
CAFAM0_bb685,#dadce0
CAFAM0_bb686,#dadce0
CAFAM0_bb687,#dadce0
CAFAM0_bb688,#dadce0
CAFAM0_bb689,#dadce0
CAFAM0_bb69,#dadce0
CAFAM0_bb690,#dadce0
CAFAM0_bb691,#dadce0
CAFAM0_bb692,#dadce0
CAFAM0_bb693,#dadce0
CAFAM0_bb694,#dadce0
CAFAM0_bb695,#dadce0
CAFAM0_bb696,#dadce0
CAFAM0_bb697,#dadce0
CAFAM0_bb698,#dadce0
CAFAM0_bb699,#dadce0
CAFAM0_bb7,#dadce0
CAFAM0_bb70,#dadce0
CAFAM0_bb700,#dadce0
CAFAM0_bb701,#dadce0
CAFAM0_bb702,#dadce0
CAFAM0_bb703,#dadce0
CAFAM0_bb704,#dadce0
CAFAM0_bb705,#dadce0
CAFAM0_bb706,#dadce0
CAFAM0_bb707,#dadce0
CAFAM0_bb708,#dadce0
CAFAM0_bb709,#dadce0
CAFAM0_bb71,#dadce0
CAFAM0_bb710,#dadce0
CAFAM0_bb711,#dadce0
CAFAM0_bb712,#dadce0
CAFAM0_bb713,#dadce0
CAFAM0_bb714,#dadce0
CAFAM0_bb715,#dadce0
CAFAM0_bb716,#dadce0
CAFAM0_bb717,#dadce0
CAFAM0_bb718,#dadce0
CAFAM0_bb719,#dadce0
CAFAM0_bb72,#dadce0
CAFAM0_bb720,#dadce0
CAFAM0_bb721,#dadce0
CAFAM0_bb722,#dadce0
CAFAM0_bb723,#dadce0
CAFAM0_bb724,#dadce0
CAFAM0_bb725,#dadce0
CAFAM0_bb726,#dadce0
CAFAM0_bb727,#dadce0
CAFAM0_bb728,#dadce0
CAFAM0_bb729,#dadce0
CAFAM0_bb73,#dadce0
CAFAM0_bb730,#dadce0
CAFAM0_bb731,#dadce0
CAFAM0_bb732,#dadce0
CAFAM0_bb733,#dadce0
CAFAM0_bb734,#dadce0
CAFAM0_bb735,#dadce0
CAFAM0_bb736,#dadce0
CAFAM0_bb737,#dadce0
CAFAM0_bb738,#dadce0
CAFAM0_bb739,#dadce0
CAFAM0_bb74,#dadce0
CAFAM0_bb740,#dadce0
CAFAM0_bb741,#dadce0
CAFAM0_bb742,#dadce0
CAFAM0_bb743,#dadce0
CAFAM0_bb744,#dadce0
CAFAM0_bb745,#dadce0
CAFAM0_bb746,#dadce0
CAFAM0_bb747,#dadce0
CAFAM0_bb748,#dadce0
CAFAM0_bb749,#dadce0
CAFAM0_bb75,#dadce0
CAFAM0_bb750,#dadce0
CAFAM0_bb751,#dadce0
CAFAM0_bb752,#dadce0
CAFAM0_bb753,#dadce0
CAFAM0_bb754,#dadce0
CAFAM0_bb755,#dadce0
CAFAM0_bb756,#dadce0
CAFAM0_bb757,#dadce0
CAFAM0_bb758,#dadce0
CAFAM0_bb759,#dadce0
CAFAM0_bb76,#dadce0
CAFAM0_bb760,#dadce0
CAFAM0_bb761,#dadce0
CAFAM0_bb762,#dadce0
CAFAM0_bb763,#dadce0
CAFAM0_bb764,#dadce0
CAFAM0_bb765,#dadce0
CAFAM0_bb766,#dadce0
CAFAM0_bb767,#dadce0
CAFAM0_bb768,#dadce0
CAFAM0_bb769,#dadce0
CAFAM0_bb77,#dadce0
CAFAM0_bb770,#dadce0
CAFAM0_bb771,#dadce0
CAFAM0_bb772,#dadce0
CAFAM0_bb773,#dadce0
CAFAM0_bb774,#dadce0
CAFAM0_bb775,#dadce0
CAFAM0_bb776,#dadce0
CAFAM0_bb777,#dadce0
CAFAM0_bb778,#dadce0
CAFAM0_bb779,#dadce0
CAFAM0_bb78,#dadce0
CAFAM0_bb780,#dadce0
CAFAM0_bb781,#dadce0
CAFAM0_bb782,#dadce0
CAFAM0_bb783,#dadce0
CAFAM0_bb784,#dadce0
CAFAM0_bb785,#dadce0
CAFAM0_bb786,#dadce0
CAFAM0_bb787,#dadce0
CAFAM0_bb788,#dadce0
CAFAM0_bb789,#dadce0
CAFAM0_bb79,#dadce0
CAFAM0_bb790,#dadce0
CAFAM0_bb791,#dadce0
CAFAM0_bb792,#dadce0
CAFAM0_bb793,#dadce0
CAFAM0_bb794,#dadce0
CAFAM0_bb795,#dadce0
CAFAM0_bb796,#dadce0
CAFAM0_bb797,#dadce0
CAFAM0_bb798,#dadce0
CAFAM0_bb799,#dadce0
CAFAM0_bb8,#dadce0
CAFAM0_bb80,#dadce0
CAFAM0_bb800,#dadce0
CAFAM0_bb801,#dadce0
CAFAM0_bb802,#dadce0
CAFAM0_bb803,#dadce0
CAFAM0_bb804,#dadce0
CAFAM0_bb805,#dadce0
CAFAM0_bb806,#dadce0
CAFAM0_bb807,#dadce0
CAFAM0_bb808,#dadce0
CAFAM0_bb809,#dadce0
CAFAM0_bb81,#dadce0
CAFAM0_bb810,#dadce0
CAFAM0_bb811,#dadce0
CAFAM0_bb812,#dadce0
CAFAM0_bb813,#dadce0
CAFAM0_bb814,#dadce0
CAFAM0_bb815,#dadce0
CAFAM0_bb816,#dadce0
CAFAM0_bb817,#dadce0
CAFAM0_bb818,#dadce0
CAFAM0_bb819,#dadce0
CAFAM0_bb82,#dadce0
CAFAM0_bb820,#dadce0
CAFAM0_bb821,#dadce0
CAFAM0_bb822,#dadce0
CAFAM0_bb823,#dadce0
CAFAM0_bb824,#dadce0
CAFAM0_bb825,#dadce0
CAFAM0_bb826,#dadce0
CAFAM0_bb827,#dadce0
CAFAM0_bb828,#dadce0
CAFAM0_bb829,#dadce0
CAFAM0_bb83,#dadce0
CAFAM0_bb830,#dadce0
CAFAM0_bb831,#dadce0
CAFAM0_bb832,#dadce0
CAFAM0_bb833,#dadce0
CAFAM0_bb834,#dadce0
CAFAM0_bb835,#dadce0
CAFAM0_bb836,#dadce0
CAFAM0_bb837,#dadce0
CAFAM0_bb838,#dadce0
CAFAM0_bb839,#dadce0
CAFAM0_bb84,#dadce0
CAFAM0_bb840,#dadce0
CAFAM0_bb841,#dadce0
CAFAM0_bb842,#dadce0
CAFAM0_bb843,#dadce0
CAFAM0_bb844,#dadce0
CAFAM0_bb845,#dadce0
CAFAM0_bb846,#dadce0
CAFAM0_bb847,#dadce0
CAFAM0_bb848,#dadce0
CAFAM0_bb849,#dadce0
CAFAM0_bb85,#dadce0
CAFAM0_bb850,#dadce0
CAFAM0_bb851,#dadce0
CAFAM0_bb852,#dadce0
CAFAM0_bb853,#dadce0
CAFAM0_bb854,#dadce0
CAFAM0_bb855,#dadce0
CAFAM0_bb856,#dadce0
CAFAM0_bb857,#dadce0
CAFAM0_bb858,#dadce0
CAFAM0_bb859,#dadce0
CAFAM0_bb86,#dadce0
CAFAM0_bb860,#dadce0
CAFAM0_bb861,#dadce0
CAFAM0_bb862,#dadce0
CAFAM0_bb863,#dadce0
CAFAM0_bb864,#dadce0
CAFAM0_bb865,#dadce0
CAFAM0_bb866,#dadce0
CAFAM0_bb867,#dadce0
CAFAM0_bb868,#dadce0
CAFAM0_bb869,#dadce0
CAFAM0_bb87,#dadce0
CAFAM0_bb870,#dadce0
CAFAM0_bb871,#dadce0
CAFAM0_bb872,#dadce0
CAFAM0_bb873,#dadce0
CAFAM0_bb874,#dadce0
CAFAM0_bb875,#dadce0
CAFAM0_bb876,#dadce0
CAFAM0_bb877,#dadce0
CAFAM0_bb878,#dadce0
CAFAM0_bb879,#dadce0
CAFAM0_bb88,#dadce0
CAFAM0_bb880,#dadce0
CAFAM0_bb881,#dadce0
CAFAM0_bb882,#dadce0
CAFAM0_bb883,#dadce0
CAFAM0_bb884,#dadce0
CAFAM0_bb885,#dadce0
CAFAM0_bb886,#dadce0
CAFAM0_bb887,#dadce0
CAFAM0_bb888,#dadce0
CAFAM0_bb889,#dadce0
CAFAM0_bb89,#dadce0
CAFAM0_bb890,#dadce0
CAFAM0_bb891,#dadce0
CAFAM0_bb892,#dadce0
CAFAM0_bb893,#dadce0
CAFAM0_bb894,#dadce0
CAFAM0_bb895,#dadce0
CAFAM0_bb896,#dadce0
CAFAM0_bb897,#dadce0
CAFAM0_bb898,#dadce0
CAFAM0_bb899,#dadce0
CAFAM0_bb9,#dadce0
CAFAM0_bb90,#dadce0
CAFAM0_bb900,#dadce0
CAFAM0_bb901,#dadce0
CAFAM0_bb902,#dadce0
CAFAM0_bb903,#dadce0
CAFAM0_bb904,#dadce0
CAFAM0_bb905,#dadce0
CAFAM0_bb906,#dadce0
CAFAM0_bb907,#dadce0
CAFAM0_bb908,#dadce0
CAFAM0_bb909,#dadce0
CAFAM0_bb91,#dadce0
CAFAM0_bb910,#dadce0
CAFAM0_bb911,#dadce0
CAFAM0_bb912,#dadce0
CAFAM0_bb913,#dadce0
CAFAM0_bb914,#dadce0
CAFAM0_bb915,#dadce0
CAFAM0_bb916,#dadce0
CAFAM0_bb917,#dadce0
CAFAM0_bb918,#dadce0
CAFAM0_bb919,#dadce0
CAFAM0_bb92,#dadce0
CAFAM0_bb920,#dadce0
CAFAM0_bb921,#dadce0
CAFAM0_bb922,#dadce0
CAFAM0_bb923,#dadce0
CAFAM0_bb924,#dadce0
CAFAM0_bb925,#dadce0
CAFAM0_bb926,#dadce0
CAFAM0_bb927,#dadce0
CAFAM0_bb928,#dadce0
CAFAM0_bb929,#dadce0
CAFAM0_bb93,#dadce0
CAFAM0_bb930,#dadce0
CAFAM0_bb931,#dadce0
CAFAM0_bb932,#dadce0
CAFAM0_bb933,#dadce0
CAFAM0_bb934,#dadce0
CAFAM0_bb935,#dadce0
CAFAM0_bb936,#dadce0
CAFAM0_bb937,#dadce0
CAFAM0_bb938,#dadce0
CAFAM0_bb939,#dadce0
CAFAM0_bb94,#dadce0
CAFAM0_bb940,#dadce0
CAFAM0_bb941,#dadce0
CAFAM0_bb942,#dadce0
CAFAM0_bb943,#dadce0
CAFAM0_bb944,#dadce0
CAFAM0_bb945,#dadce0
CAFAM0_bb946,#dadce0
CAFAM0_bb947,#dadce0
CAFAM0_bb948,#dadce0
CAFAM0_bb949,#dadce0
CAFAM0_bb95,#dadce0
CAFAM0_bb950,#dadce0
CAFAM0_bb951,#dadce0
CAFAM0_bb952,#dadce0
CAFAM0_bb953,#dadce0
CAFAM0_bb954,#dadce0
CAFAM0_bb955,#dadce0
CAFAM0_bb956,#dadce0
CAFAM0_bb957,#dadce0
CAFAM0_bb958,#dadce0
CAFAM0_bb959,#dadce0
CAFAM0_bb96,#dadce0
CAFAM0_bb960,#dadce0
CAFAM0_bb961,#dadce0
CAFAM0_bb962,#dadce0
CAFAM0_bb963,#dadce0
CAFAM0_bb964,#dadce0
CAFAM0_bb965,#dadce0
CAFAM0_bb966,#dadce0
CAFAM0_bb967,#dadce0
CAFAM0_bb968,#dadce0
CAFAM0_bb969,#dadce0
CAFAM0_bb97,#dadce0
CAFAM0_bb970,#dadce0
CAFAM0_bb971,#dadce0
CAFAM0_bb972,#dadce0
CAFAM0_bb973,#dadce0
CAFAM0_bb974,#dadce0
CAFAM0_bb975,#dadce0
CAFAM0_bb976,#dadce0
CAFAM0_bb977,#dadce0
CAFAM0_bb978,#dadce0
CAFAM0_bb979,#dadce0
CAFAM0_bb98,#dadce0
CAFAM0_bb980,#dadce0
CAFAM0_bb981,#dadce0
CAFAM0_bb982,#dadce0
CAFAM0_bb983,#dadce0
CAFAM0_bb984,#dadce0
CAFAM0_bb985,#dadce0
CAFAM0_bb986,#dadce0
CAFAM0_bb987,#dadce0
CAFAM0_bb988,#dadce0
CAFAM0_bb989,#dadce0
CAFAM0_bb99,#dadce0
CAFAM0_bb990,#dadce0
CAFAM0_bb991,#dadce0
CAFAM0_bb992,#dadce0
CAFAM0_bb993,#dadce0
CAFAM0_bb994,#dadce0
CAFAM0_bb995,#dadce0
CAFAM0_bb996,#dadce0
CAFAM0_bb997,#dadce0
CAFAM0_bb998,#dadce0
CAFAM0_bb999,#dadce0
CAFAM0_c0_A,#a142f4
CAFAM0_c0_G,#9aa0a6
CAFAM0_c1000_A,#e8eaed
CAFAM0_c1000_C,#9aa0a6
CAFAM0_c1000_G,#a142f4
CAFAM0_c1000_T,#a142f4
CAFAM0_c1001_G,#a142f4
CAFAM0_c1001_T,#9aa0a6
CAFAM0_c1002_A,#a142f4
CAFAM0_c1002_C,#9aa0a6
CAFAM0_c1003_A,#a142f4
CAFAM0_c1003_C,#a142f4
CAFAM0_c1003_G,#e8eaed
CAFAM0_c1003_T,#9aa0a6
CAFAM0_c1004_A,#a142f4
CAFAM0_c1004_C,#a142f4
CAFAM0_c1004_G,#a142f4
CAFAM0_c1004_T,#9aa0a6
CAFAM0_c1005_A,#a142f4
CAFAM0_c1005_C,#a142f4
CAFAM0_c1005_G,#9aa0a6
CAFAM0_c1006_A,#9aa0a6
CAFAM0_c1006_T,#a142f4
CAFAM0_c1007_A,#9aa0a6
CAFAM0_c1007_G,#a142f4
CAFAM0_c1008_A,#a142f4
CAFAM0_c1008_C,#a142f4
CAFAM0_c1008_G,#a142f4
CAFAM0_c1008_T,#9aa0a6
CAFAM0_c1009_A,#a142f4
CAFAM0_c1009_C,#a142f4
CAFAM0_c1009_G,#9aa0a6
CAFAM0_c1009_T,#a142f4
CAFAM0_c100_A,#a142f4
CAFAM0_c100_T,#9aa0a6
CAFAM0_c1010_A,#a142f4
CAFAM0_c1010_T,#9aa0a6
CAFAM0_c1011_A,#a142f4
CAFAM0_c1011_C,#a142f4
CAFAM0_c1011_G,#9aa0a6
CAFAM0_c1012_A,#9aa0a6
CAFAM0_c1012_C,#a142f4
CAFAM0_c1012_G,#a142f4
CAFAM0_c1012_T,#e8eaed
CAFAM0_c1013_A,#a142f4
CAFAM0_c1013_C,#a142f4
CAFAM0_c1013_G,#9aa0a6
CAFAM0_c1013_T,#a142f4
CAFAM0_c1014_A,#a142f4
CAFAM0_c1014_C,#9aa0a6
CAFAM0_c1014_G,#a142f4
CAFAM0_c1014_T,#e8eaed
CAFAM0_c1015_A,#a142f4
CAFAM0_c1015_C,#e8eaed
CAFAM0_c1015_G,#9aa0a6
CAFAM0_c1015_T,#a142f4
CAFAM0_c1016_A,#9aa0a6
CAFAM0_c1016_T,#a142f4
CAFAM0_c1017_A,#a142f4
CAFAM0_c1017_C,#a142f4
CAFAM0_c1017_G,#e8eaed
CAFAM0_c1017_T,#9aa0a6
CAFAM0_c1018_A,#9aa0a6
CAFAM0_c1018_C,#a142f4
CAFAM0_c1018_G,#e8eaed
CAFAM0_c1018_T,#a142f4
CAFAM0_c1019_A,#a142f4
CAFAM0_c1019_C,#e8eaed
CAFAM0_c1019_T,#9aa0a6
CAFAM0_c101_A,#9aa0a6
CAFAM0_c101_G,#a142f4
CAFAM0_c1020_A,#a142f4
CAFAM0_c1020_G,#a142f4
CAFAM0_c1020_T,#9aa0a6
CAFAM0_c1021_A,#a142f4
CAFAM0_c1021_G,#a142f4
CAFAM0_c1021_T,#9aa0a6
CAFAM0_c1022_A,#9aa0a6
CAFAM0_c1022_C,#a142f4
CAFAM0_c1022_G,#a142f4
CAFAM0_c1022_T,#a142f4
CAFAM0_c1023_A,#a142f4
CAFAM0_c1023_C,#e8eaed
CAFAM0_c1023_G,#9aa0a6
CAFAM0_c1023_T,#a142f4
CAFAM0_c1024_A,#a142f4
CAFAM0_c1024_C,#9aa0a6
CAFAM0_c1024_G,#e8eaed
CAFAM0_c1024_T,#a142f4
CAFAM0_c1025_A,#e8eaed
CAFAM0_c1025_C,#a142f4
CAFAM0_c1025_G,#e8eaed
CAFAM0_c1025_T,#9aa0a6
CAFAM0_c1026_A,#e8eaed
CAFAM0_c1026_C,#9aa0a6
CAFAM0_c1026_G,#a142f4
CAFAM0_c1026_T,#a142f4
CAFAM0_c1027_A,#a142f4
CAFAM0_c1027_C,#9aa0a6
CAFAM0_c1027_T,#a142f4
CAFAM0_c1028_A,#a142f4
CAFAM0_c1028_C,#a142f4
CAFAM0_c1028_G,#9aa0a6
CAFAM0_c1028_T,#a142f4
CAFAM0_c1029_A,#9aa0a6
CAFAM0_c1029_C,#e8eaed
CAFAM0_c1029_G,#a142f4
CAFAM0_c1029_T,#a142f4
CAFAM0_c102_A,#a142f4
CAFAM0_c102_C,#9aa0a6
CAFAM0_c102_T,#e8eaed
CAFAM0_c1030_A,#9aa0a6
CAFAM0_c1030_C,#a142f4
CAFAM0_c1030_G,#a142f4
CAFAM0_c1030_T,#a142f4
CAFAM0_c1031_A,#a142f4
CAFAM0_c1031_C,#a142f4
CAFAM0_c1031_G,#9aa0a6
CAFAM0_c1031_T,#e8eaed
CAFAM0_c1032_A,#a142f4
CAFAM0_c1032_C,#a142f4
CAFAM0_c1032_G,#9aa0a6
CAFAM0_c1032_T,#a142f4
CAFAM0_c1033_A,#a142f4
CAFAM0_c1033_G,#9aa0a6
CAFAM0_c1033_T,#a142f4
CAFAM0_c1034_A,#9aa0a6
CAFAM0_c1034_G,#a142f4
CAFAM0_c1034_T,#e8eaed
CAFAM0_c1035_C,#a142f4
CAFAM0_c1035_G,#a142f4
CAFAM0_c1035_T,#9aa0a6
CAFAM0_c1036_A,#a142f4
CAFAM0_c1036_C,#a142f4
CAFAM0_c1036_G,#a142f4
CAFAM0_c1036_T,#9aa0a6
CAFAM0_c1037_A,#a142f4
CAFAM0_c1037_C,#a142f4
CAFAM0_c1037_G,#a142f4
CAFAM0_c1037_T,#9aa0a6
CAFAM0_c1038_A,#a142f4
CAFAM0_c1038_C,#a142f4
CAFAM0_c1038_G,#9aa0a6
CAFAM0_c1038_T,#a142f4
CAFAM0_c1039_A,#a142f4
CAFAM0_c1039_C,#e8eaed
CAFAM0_c1039_G,#9aa0a6
CAFAM0_c1039_T,#a142f4
CAFAM0_c103_G,#9aa0a6
CAFAM0_c103_T,#a142f4
CAFAM0_c1040_A,#9aa0a6
CAFAM0_c1040_T,#a142f4
CAFAM0_c1041_A,#a142f4
CAFAM0_c1041_C,#a142f4
CAFAM0_c1041_G,#9aa0a6
CAFAM0_c1042_A,#a142f4
CAFAM0_c1042_C,#a142f4
CAFAM0_c1042_G,#9aa0a6
CAFAM0_c1042_T,#a142f4
CAFAM0_c1043_A,#a142f4
CAFAM0_c1043_G,#9aa0a6
CAFAM0_c1043_T,#a142f4
CAFAM0_c1044_A,#a142f4
CAFAM0_c1044_G,#9aa0a6
CAFAM0_c1044_T,#a142f4
CAFAM0_c1045_A,#a142f4
CAFAM0_c1045_C,#a142f4
CAFAM0_c1045_T,#9aa0a6
CAFAM0_c1046_C,#a142f4
CAFAM0_c1046_G,#a142f4
CAFAM0_c1046_T,#9aa0a6
CAFAM0_c1047_C,#9aa0a6
CAFAM0_c1047_G,#a142f4
CAFAM0_c1047_T,#a142f4
CAFAM0_c1048_A,#9aa0a6
CAFAM0_c1048_G,#e8eaed
CAFAM0_c1048_T,#a142f4
CAFAM0_c1049_C,#a142f4
CAFAM0_c1049_G,#9aa0a6
CAFAM0_c104_C,#a142f4
CAFAM0_c104_G,#9aa0a6
CAFAM0_c1050_A,#a142f4
CAFAM0_c1050_G,#9aa0a6
CAFAM0_c1050_T,#a142f4
CAFAM0_c1051_A,#e8eaed
CAFAM0_c1051_C,#a142f4
CAFAM0_c1051_T,#9aa0a6
CAFAM0_c1052_A,#a142f4
CAFAM0_c1052_C,#9aa0a6
CAFAM0_c1052_G,#a142f4
CAFAM0_c1053_G,#a142f4
CAFAM0_c1053_T,#9aa0a6
CAFAM0_c1054_A,#a142f4
CAFAM0_c1054_C,#9aa0a6
CAFAM0_c1054_G,#e8eaed
CAFAM0_c1055_A,#a142f4
CAFAM0_c1055_C,#a142f4
CAFAM0_c1055_T,#9aa0a6
CAFAM0_c1056_A,#e8eaed
CAFAM0_c1056_C,#9aa0a6
CAFAM0_c1056_T,#a142f4
CAFAM0_c1057_A,#e8eaed
CAFAM0_c1057_C,#9aa0a6
CAFAM0_c1057_G,#a142f4
CAFAM0_c1057_T,#a142f4
CAFAM0_c1058_A,#9aa0a6
CAFAM0_c1058_G,#e8eaed
CAFAM0_c1058_T,#a142f4
CAFAM0_c1059_C,#9aa0a6
CAFAM0_c1059_T,#a142f4
CAFAM0_c105_A,#9aa0a6
CAFAM0_c105_T,#a142f4
CAFAM0_c1060_A,#a142f4
CAFAM0_c1060_C,#9aa0a6
CAFAM0_c1060_T,#a142f4
CAFAM0_c1061_A,#9aa0a6
CAFAM0_c1061_C,#e8eaed
CAFAM0_c1061_G,#a142f4
CAFAM0_c1061_T,#a142f4
CAFAM0_c1062_A,#9aa0a6
CAFAM0_c1062_C,#a142f4
CAFAM0_c1062_G,#a142f4
CAFAM0_c1063_A,#a142f4
CAFAM0_c1063_C,#a142f4
CAFAM0_c1063_T,#9aa0a6
CAFAM0_c1064_A,#a142f4
CAFAM0_c1064_C,#e8eaed
CAFAM0_c1064_G,#9aa0a6
CAFAM0_c1064_T,#e8eaed
CAFAM0_c1065_A,#9aa0a6
CAFAM0_c1065_G,#a142f4
CAFAM0_c1065_T,#a142f4
CAFAM0_c1066_A,#9aa0a6
CAFAM0_c1066_C,#a142f4
CAFAM0_c1066_G,#e8eaed
CAFAM0_c1067_A,#9aa0a6
CAFAM0_c1067_C,#a142f4
CAFAM0_c1067_G,#a142f4
CAFAM0_c1068_A,#a142f4
CAFAM0_c1068_C,#a142f4
CAFAM0_c1068_G,#e8eaed
CAFAM0_c1068_T,#9aa0a6
CAFAM0_c1069_A,#a142f4
CAFAM0_c1069_C,#e8eaed
CAFAM0_c1069_G,#9aa0a6
CAFAM0_c106_A,#9aa0a6
CAFAM0_c106_T,#a142f4
CAFAM0_c1070_A,#a142f4
CAFAM0_c1070_C,#a142f4
CAFAM0_c1070_G,#a142f4
CAFAM0_c1070_T,#9aa0a6
CAFAM0_c1071_A,#a142f4
CAFAM0_c1071_C,#a142f4
CAFAM0_c1071_G,#a142f4
CAFAM0_c1071_T,#9aa0a6
CAFAM0_c1072_A,#a142f4
CAFAM0_c1072_G,#9aa0a6
CAFAM0_c1072_T,#a142f4
CAFAM0_c1073_A,#a142f4
CAFAM0_c1073_C,#9aa0a6
CAFAM0_c1073_G,#a142f4
CAFAM0_c1073_T,#a142f4
CAFAM0_c1074_A,#9aa0a6
CAFAM0_c1074_C,#a142f4
CAFAM0_c1074_G,#a142f4
CAFAM0_c1074_T,#e8eaed
CAFAM0_c1075_A,#9aa0a6
CAFAM0_c1075_G,#a142f4
CAFAM0_c1075_T,#a142f4
CAFAM0_c1076_A,#a142f4
CAFAM0_c1076_C,#e8eaed
CAFAM0_c1076_G,#a142f4
CAFAM0_c1076_T,#9aa0a6
CAFAM0_c1077_A,#a142f4
CAFAM0_c1077_C,#a142f4
CAFAM0_c1077_T,#9aa0a6
CAFAM0_c1078_A,#a142f4
CAFAM0_c1078_C,#a142f4
CAFAM0_c1078_G,#a142f4
CAFAM0_c1078_T,#9aa0a6
CAFAM0_c1079_A,#9aa0a6
CAFAM0_c1079_G,#a142f4
CAFAM0_c1079_T,#a142f4
CAFAM0_c107_G,#9aa0a6
CAFAM0_c107_T,#a142f4
CAFAM0_c1080_A,#a142f4
CAFAM0_c1080_C,#9aa0a6
CAFAM0_c1080_G,#a142f4
CAFAM0_c1081_A,#9aa0a6
CAFAM0_c1081_T,#a142f4
CAFAM0_c1082_A,#9aa0a6
CAFAM0_c1082_G,#a142f4
CAFAM0_c1082_T,#a142f4
