Node,Colour
877,#9aa0a6
878,#d93025
879,#1e8e3e
880,#1e8e3e
881,#1e8e3e
882,#9aa0a6
883,#d93025
884,#9aa0a6
885,#1e8e3e
886,#1e8e3e
887,#9aa0a6
888,#1e8e3e
889,#d93025
890,#9aa0a6
891,#1e8e3e
892,#1e8e3e
893,#d93025
894,#1e8e3e
895,#9aa0a6
896,#1e8e3e
897,#1e8e3e
898,#d93025
899,#1e8e3e
900,#9aa0a6
901,#1e8e3e
902,#1e8e3e
903,#1e8e3e
904,#d93025
905,#9aa0a6
906,#1e8e3e
907,#1e8e3e
908,#1e8e3e
909,#1e8e3e
910,#d93025
911,#9aa0a6
912,#1e8e3e
913,#9aa0a6
914,#9aa0a6
915,#1e8e3e
916,#d93025
917,#1e8e3e
918,#9aa0a6
919,#d93025
920,#9aa0a6
921,#d93025
922,#1e8e3e
923,#9aa0a6
924,#1e8e3e
925,#1e8e3e
926,#1e8e3e
927,#d93025
928,#1e8e3e
929,#9aa0a6
930,#1e8e3e
931,#1e8e3e
932,#9aa0a6
933,#1e8e3e
934,#d93025
935,#1e8e3e
936,#1e8e3e
937,#9aa0a6
938,#1e8e3e
939,#1e8e3e
940,#9aa0a6
941,#1e8e3e
942,#9aa0a6
943,#9aa0a6
944,#1e8e3e
945,#d93025
946,#1e8e3e
947,#9aa0a6
948,#1e8e3e
949,#d93025
950,#1e8e3e
951,#1e8e3e
952,#9aa0a6
953,#1e8e3e
954,#1e8e3e
955,#d93025
956,#1e8e3e
957,#9aa0a6
958,#1e8e3e
959,#9aa0a6
960,#1e8e3e
961,#1e8e3e
962,#1e8e3e
963,#1e8e3e
964,#d93025
965,#9aa0a6
966,#1e8e3e
967,#d93025
968,#1e8e3e
969,#9aa0a6
970,#9aa0a6
971,#1e8e3e
972,#9aa0a6
973,#1e8e3e
974,#d93025
975,#1e8e3e
976,#9aa0a6
977,#d93025
978,#9aa0a6
979,#1e8e3e
980,#1e8e3e
981,#d93025
982,#1e8e3e
983,#1e8e3e
984,#9aa0a6
985,#9aa0a6
986,#1e8e3e
987,#9aa0a6
988,#1e8e3e
989,#d93025
