# generated 2026-09-19 by tools/audit_cleanup_candidates.py at dna-from-genome@7b18565c; read-only audit, nothing was moved
path	git_status	bytes	last_touched	class	confidence	superseded_by	n_anchor_citers	anchor_citers	ledger_sections	weak_citers	evidence
src/rustle/util/bitvec.rs	tracked	154	2026-05-11	PROTECTED	-		0				match:dir-large+glob-wide
src/rustle/util/constants.rs	tracked	669	2026-07-13	PROTECTED	-		0			bench/mechanism/heuristics.toml	match:dir-large+exact+glob-wide
src/rustle/util/coord.rs	tracked	3401	2026-05-11	PROTECTED	-		0				match:dir-large+glob-wide
src/rustle/util/hard_counters.rs	tracked	1336	2026-05-11	PROTECTED	-		0				match:dir-large+glob-wide
src/rustle/util/mod.rs	tracked	580	2026-07-13	PROTECTED	-		0			docs/superpowers/plans/2026-09-16-gtf-refine-and-dedup-fix.md	match:basename-ambiguous+dir-large+glob-wide
src/rustle/vg_family/absent_copy.rs	tracked	36959	2026-09-04	PROTECTED	-		15	docs/MEMORY_DIGEST.md;docs/MODULE_STATUS.md;docs/O3_STATUS.md;docs/RETIREMENT_AND_MIGRATION.md	§6dr,⭐⭐ This STRENGTHENS the d	AGENT_HANDOFF.md;archive/bench/mechanism/gwfam382_salvage.py;archive/bench/mechanism/hunt_v4b.py;archive/bench/mechanism/real_tandem.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/allele_specific_junctions.rs	tracked	27350	2026-09-10	PROTECTED	-		2	docs/MODULE_STATUS.md;docs/RETIREMENT_AND_MIGRATION.md		AGENT_HANDOFF.md;archive/bench/asj_strand_bias.py;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py	asj-objective-dropped;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/annotation_families.rs	tracked	86868	2026-09-14	PROTECTED	-		8	docs/ADVISOR_QUESTIONS.md;docs/MODULE_STATUS.md;docs/O1_O2_COMPOSITION.md;docs/PREREG_identity_weighted_density_2026-09-10.md	§6fu,§6iz,§6j4,§6jd,§6ks,§6kt	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/asj_genetic_core.rs	tracked	30052	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	asj-objective-dropped;match:dir-large+glob-wide+suffix
src/rustle/vg_family/asj_strand_bias.rs	tracked	28870	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	asj-objective-dropped;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/asj_verify.rs	tracked	29084	2026-09-04	PROTECTED	-		0			AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	asj-objective-dropped;match:basename-ambiguous+dir-large+exact+glob-wide
src/rustle/vg_family/bridge_detector.rs	tracked	49136	2026-09-04	PROTECTED	-		5	docs/MODULE_STATUS.md;docs/o1_ledger.md;memory:project_o1_to_o2_bridge.md;memory:project_perf_audit_mmi_parallel.md	THE MECHANISM — three def,§6dg	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/catalog_input.rs	tracked	34581	2026-09-15	PROTECTED	-		7	docs/MODULE_STATUS.md;docs/OBJECTIVES_AND_VERIFICATION.md;docs/ROADMAP_O1_O2.md;docs/copy_assignment_definition.md	§6ia,§6kx	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	named-beside-stale-language-by:docs/OBJECTIVES_AND_VERIFICATION.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/collapse_enumerate.rs	tracked	24236	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;memory:project_collapse_enumerate.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/collapse_gate.rs	tracked	11931	2026-09-04	PROTECTED	-		7	docs/MODULE_STATUS.md;docs/O3_STATUS.md;docs/RETIREMENT_AND_MIGRATION.md;memory:project_cleanup_audit.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/mechanism/v1_spine_numbers.sh;archive/bench/soto/family_graph_rebuild.py	status-REFUTED-but-still-referenced-by:AGENT_HANDOFF.md;match:dir-large+exact+glob-wide+rust-use+suffix
src/rustle/vg_family/consensus.rs	tracked	15587	2026-09-04	PROTECTED	-		6	docs/ADVISOR_QUESTIONS.md;docs/MODULE_STATUS.md;docs/NEGATIVE_RESULTS_REGISTER.md;docs/o1_ledger.md	⚠ 3. CORRECTIONS TO THE R,⛔ THE ASSEMBLY-SIDE BORRO	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	named-beside-stale-language-by:memory:project_cross_copy_borrowing.md;match:dir-large+glob-wide+suffix
src/rustle/vg_family/copy_assign.rs	tracked	68129	2026-09-10	PROTECTED	-		5	docs/RETIREMENT_AND_MIGRATION.md;docs/copy_assignment_definition.md;docs/o1_ledger.md;memory:project_significance_gate.md	§6p,⚠ 3. CORRECTIONS TO THE R,⚠ THE USER'S LITERAL CASE,⚠⚠ FOUR ERRORS OF MINE, C,⛔ First, what is already ,⭐ WHAT DOES POOL ACROSS C	AGENT_HANDOFF.md;archive/bench/make_assign_stats_slide.py;archive/bench/mechanism/sim_tandem.py;archive/bench/mechanism/v1_spine_numbers.sh	named-beside-stale-language-by:docs/OBJECTIVES_AND_VERIFICATION.md;match:basename-ambiguous+dir-large+exact+glob-wide+suffix
src/rustle/vg_family/copy_assign_pipeline.rs	tracked	226613	2026-09-10	PROTECTED	-		20	docs/MODULE_STATUS.md;docs/NEGATIVE_RESULTS_REGISTER.md;docs/O1_O2_COMPOSITION.md;docs/OPEN_ITEMS_2026-09-09.md	§6ai,§6gt,§6hw,§6i0,§6kx,§6l3	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;archive/bench/soto/tied_seed_paralog_recheck.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/copy_discovery.rs	tracked	21783	2026-09-15	PROTECTED	-		4	docs/MODULE_STATUS.md;docs/o1_ledger.md;memory:project_read_seeded_copy_discovery.md;src/rustle/vg_family/denovo_assemble.rs	§6l6	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/copy_graph.rs	tracked	41963	2026-09-04	PROTECTED	-		4	docs/MODULE_STATUS.md;docs/O1_O2_COMPOSITION.md;docs/o1_ledger.md;memory:project_copy_graph_shipped.md	⚠ 3. CORRECTIONS TO THE R	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/copy_split.rs	tracked	50142	2026-09-04	PROTECTED	-		6	docs/MODULE_STATUS.md;docs/OBJECTIVES_AND_VERIFICATION.md;docs/copy_assignment_definition.md;docs/o1_ledger.md	⚠ 3. CORRECTIONS TO THE R	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/COPY_ASSIGNMENT_AND_GATE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/denovo_assemble.rs	tracked	183859	2026-09-18	PROTECTED	-		17	docs/MEMORY_DIGEST.md;docs/MODULE_STATUS.md;docs/O1_O2_COMPOSITION.md;docs/OBJECTIVES_AND_VERIFICATION.md	§6as,§6j2,§6j3,⛔⛔ THE BUG: footprints we,⛔⛔ THE REAL FINDING: THE ,⭐ AND A PENDING ARM IS NO	AGENT_HANDOFF.md;archive/bench/make_family_4slides.py;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py	named-beside-stale-language-by:docs/OBJECTIVES_AND_VERIFICATION.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/denovo_pipeline.rs	tracked	682655	2026-09-16	PROTECTED	-		59	docs/ADVISOR_QUESTIONS.md;docs/MEMORY_DIGEST.md;docs/METHOD_PSEUDOCODE.md;docs/MODULE_STATUS.md	⛔⛔ AND THE EXISTING MERGE,⛔⛔ Q3 — THE PIPELINE DEST,⛔⛔ THE USER'S PROPOSAL (i,⭐ THE ONE ADJUSTMENT: DIS,⭐⭐ 1. ACTIONABLE: the rea,⭐⭐ WHERE HE IS RIGHT — AN	AGENT_HANDOFF.md;archive/bench/crossspecies/seedfree_multichrom.py;archive/bench/crossspecies/seedfree_secfrac.py;archive/bench/mechanism/sim_tandem.py	named-beside-stale-language-by:docs/MEMORY_DIGEST.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/diagnostic.rs	tracked	11621	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;memory:project_perf_selfcontain.md;src/rustle/vg_family/family_graph.rs		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/driver.rs	tracked	25646	2026-09-04	PROTECTED	-		12	docs/MODULE_STATUS.md;docs/NEGATIVE_RESULTS_REGISTER.md;docs/ONE_METHOD.md;docs/RETIREMENT_AND_MIGRATION.md	Is the two-implementation,⛔⛔ Q3 — THE PIPELINE DEST	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/edge_oracle.rs	tracked	20421	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;docs/RETIREMENT_AND_MIGRATION.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/em_copy_assign.rs	tracked	32794	2026-09-04	PROTECTED	-		4	docs/MODULE_STATUS.md;docs/OBJECTIVES_AND_VERIFICATION.md;docs/copy_assignment_definition.md;memory:project_em_copy_assignment.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	named-beside-stale-language-by:docs/MODULE_STATUS.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/family_definition.rs	tracked	39669	2026-09-04	PROTECTED	-		9	docs/ADVISOR_QUESTIONS.md;docs/MODULE_STATUS.md;docs/O1_O2_COMPOSITION.md;docs/REFERENCE.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/family_detect.rs	tracked	100809	2026-09-13	PROTECTED	-		16	docs/MEMORY_DIGEST.md;docs/MODULE_STATUS.md;docs/PREREG_locus_growth_extent_2026-09-10.md;docs/REFERENCE.md	§6j8,§6jd,§6y,⛔⛔ THE REAL FINDING: THE ,⟹ WHAT THIS ACTUALLY IS: ,⭐ The actionable refineme	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/o1_strand_margin.py;archive/bench/soto/family_graph_rebuild.py	named-beside-stale-language-by:memory:project_psv_aware_vg.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/family_graph.rs	tracked	107613	2026-09-13	PROTECTED	-		9	docs/MODULE_STATUS.md;docs/NEGATIVE_RESULTS_REGISTER.md;docs/O1_O2_COMPOSITION.md;docs/o1_investigations.md	§6j0,§6j8,§6ja,§6jd,⛔ THE ASSEMBLY-SIDE BORRO,⛔⛔ Q3 — THE PIPELINE DEST	AGENT_HANDOFF.md;archive/bench/family_def_metric_compare.py;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/family_loaders.rs	tracked	32387	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;src/rustle/vg_family/edge_oracle.rs		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/family_rescue.rs	tracked	21484	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;memory:project_denovo_family_copyassign_pipeline.md;memory:project_kmer_census.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;archive/untracked/build_err.txt	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/family_split.rs	tracked	37922	2026-09-04	PROTECTED	-		11	docs/MODULE_STATUS.md;docs/NEGATIVE_RESULTS_REGISTER.md;docs/O1_O2_COMPOSITION.md;docs/OBJECTIVES_AND_VERIFICATION.md	What this licenses, and w,§6as,⭐⭐ THE MECHANISM, and it 	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	named-beside-stale-language-by:docs/OBJECTIVES_AND_VERIFICATION.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/from_genome.rs	tracked	64130	2026-09-13	PROTECTED	-		6	docs/MODULE_STATUS.md;docs/o1_investigations.md;docs/o1_ledger.md;memory:project_denovo_vs_annotated_gap.md	§6j8,§6j9,§6ja,§6jb,§6jd,⛔ RETRACTED WITHIN THE SE	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;archive/bench/soto/rep_quality.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/genome_projection.rs	tracked	31908	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;memory:project_perf_audit_mmi_parallel.md;memory:project_rna_family_homology_primary.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/hidden_copy.rs	tracked	9108	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;memory:project_reference_absent_catalog.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/reference_absent_catalog.py;archive/bench/soto/family_graph_rebuild.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/linearize.rs	tracked	11859	2026-09-04	PROTECTED	-		5	docs/MODULE_STATUS.md;docs/O3_STATUS.md;docs/o1_ledger.md;memory:project_linearize_certificate.md	⛔⛔ 2. THE AD HOC REFERENC	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/minimizers.rs	tracked	13755	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;memory:project_kmer_census.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/mod.rs	tracked	13542	2026-09-15	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:basename-ambiguous+dir-large+exact+glob-wide
src/rustle/vg_family/mosaic.rs	tracked	31436	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;docs/copy_assignment_definition.md;memory:project_mosaic_discriminator.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/COPY_ASSIGNMENT_AND_GATE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/multi_repeat_bridge.rs	tracked	27355	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;memory:project_kmer_census.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/mechanism/v2_v3_guards.py;archive/bench/soto/family_graph_rebuild.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/multi_repeat_bridge_tests.rs	tracked	18366	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;src/rustle/vg_family/multi_repeat_bridge.rs		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/o2_columns.rs	tracked	15137	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;docs/copy_assignment_definition.md;memory:project_o1_o2_closure_and_speed.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/o2_margin_gate.rs	tracked	14239	2026-09-04	PROTECTED	-		4	docs/MODULE_STATUS.md;docs/copy_assignment_definition.md;memory:project_o1_o2_closure_and_speed.md;memory:project_vg_didactic_map.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/o2_materialize.rs	tracked	81258	2026-09-04	PROTECTED	-		6	docs/MODULE_STATUS.md;docs/O1_O2_COMPOSITION.md;docs/copy_assignment_definition.md;memory:project_o1_o2_closure_and_speed.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/o3_flag_pass.rs	tracked	33019	2026-09-11	PROTECTED	-		2	docs/MODULE_STATUS.md;docs/o1_ledger.md	§6ia,§6ib,§6ic	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/parcn.rs	tracked	25009	2026-09-04	PROTECTED	-		1	memory:project_parcn_shipped.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:basename-ambiguous+dir-large+exact+glob-wide
src/rustle/vg_family/positional.rs	tracked	19215	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/project_all.rs	tracked	4948	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/read_conflict.rs	tracked	30498	2026-09-04	PROTECTED	-		14	docs/MODULE_STATUS.md;docs/NEGATIVE_RESULTS_REGISTER.md;docs/OBJECTIVES_AND_VERIFICATION.md;docs/ONE_METHOD.md	§6ae,§6i9	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/rna_reframe_measure_detie.py;archive/bench/rna_reframe_validate.py	named-beside-stale-language-by:docs/OBJECTIVES_AND_VERIFICATION.md;match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/readonly_copy_number.rs	tracked	18649	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;memory:project_em_copy_assignment.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/recombinant_abstain.rs	tracked	41526	2026-09-04	PROTECTED	-		4	docs/MODULE_STATUS.md;docs/O1_O2_COMPOSITION.md;docs/copy_assignment_definition.md;memory:project_o1_o2_closure_and_speed.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/recombinant_split.rs	tracked	31113	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/mechanism/v2_v3_guards.py;archive/bench/soto/family_graph_rebuild.py	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/repeat_catalog.rs	tracked	32712	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;docs/o1_ledger.md	THE RULE — SCALE-FREE, NO,§6cz,⛔⛔ Q3 — THE PIPELINE DEST	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/rescue_pipeline.rs	tracked	15725	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/seed_projection.rs	tracked	14898	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;docs/seeded_family_definition.md;src/bin/gw_family_catalog.rs		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/segdup.rs	tracked	11850	2026-09-04	PROTECTED	-		1	docs/MODULE_STATUS.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/seq_utils.rs	tracked	1333	2026-09-04	PROTECTED	-		2	docs/MODULE_STATUS.md;docs/RETIREMENT_AND_MIGRATION.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/shared_definition.rs	tracked	42230	2026-09-17	PROTECTED	-		7	docs/ADVISOR_QUESTIONS.md;docs/MODULE_STATUS.md;docs/o1_ledger.md;memory:project_locus_formation_gap.md	§6kf,§6ks,§6kt,§6l8,§6m0	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
src/rustle/vg_family/single_copy.rs	tracked	6404	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;memory:project_parcn_feasibility.md;memory:project_single_copy_baseline.md		AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+glob-wide+suffix
src/rustle/vg_family/vg_realign.rs	tracked	64760	2026-09-04	PROTECTED	-		3	docs/MODULE_STATUS.md;docs/o1_ledger.md;memory:project_em_copy_assignment.md	THE MECHANISM — three def,§6dg,⛔⛔ 2. THE AD HOC REFERENC	AGENT_HANDOFF.md;archive/bench/mechanism/sim_tandem.py;archive/bench/soto/family_graph_rebuild.py;bench/DENOVO_PIPELINE.md	match:dir-large+exact+glob-wide+suffix
tests/copy_assign_families.rs	tracked	28428	2026-09-16	PROTECTED	-		6	docs/MODULE_STATUS.md;docs/o1_ledger.md;memory:project_s1_shipped_o2_spec.md;src/bin/copy_assign.rs	§6kt,§6kx	docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;docs/superpowers/plans/2026-09-15-read-seeded-copy-discovery.md;docs/superpowers/plans/2026-09-16-gtf-refine-and-dedup-fix.md;docs/superpowers/specs/2026-09-15-fuzzy-junction-merge-design.md	match:exact+glob-wide+suffix
tests/copy_assign_xfam.rs	tracked	19809	2026-09-09	PROTECTED	-		2	docs/o1_ledger.md;tests/fixtures/xfam_conflict/make_bam.py	§6gy,§6kt		match:exact+glob-wide+suffix
tests/docs_catalog_provenance.rs	tracked	3600	2026-08-20	PROTECTED	-		1	docs/README.md	§6kt		named-beside-stale-language-by:docs/README.md;match:exact+glob-wide
tests/gw_family_catalog_from_genome.rs	tracked	2528	2026-07-27	PROTECTED	-		0		§6kt		match:glob-wide
tests/gw_family_catalog_homology_primary.rs	tracked	8143	2026-08-14	PROTECTED	-		0		§6kt		match:glob-wide
tests/gw_family_catalog_regression.rs	tracked	6206	2026-08-20	PROTECTED	-		1	tests/copy_assign_families.rs	§6kt		match:exact+glob-wide
